Ticker,Train Start,Train End,Test Start,Test End,Return_Predicted_Train,Return_Predicted_Test,Market_Return_Train,Market_Return_Test,Ratio_Train,Ratio_Test,Model_train_>_Market_train,Model_test_>_Market_test,Trigger_Up,Trigger_Down,C
PBR,2005-09-16,2006-03-17,2006-03-20,2006-09-15,0.27012019292819656,-0.057328476517486564,0.30358026195138077,-0.05054339145573181,0.8897818033092582,1.134242773710534,0,0,0.0,-1.1111111111111112,2.0
MU,2005-09-16,2006-03-17,2006-03-20,2006-09-15,0.3627998777195346,0.11650811876739411,0.17109483683652035,0.22991565467746153,2.1204607013722265,0.5067428702531726,1,0,0.0,0.0,1.005
WMT,2005-09-16,2006-03-17,2006-03-20,2006-09-15,0.050162230350222395,0.08908009364584181,0.07530804799501845,0.024245800183193108,0.6660938861878425,3.674042224747486,0,1,0.0,0.0,2.0
CSCO,2005-09-16,2006-03-17,2006-03-20,2006-09-15,0.22296094510084455,0.07082141814075105,0.17145810418621363,0.07082141814075105,1.300381490621731,1.0,1,0,0.0,0.0,1.005
HAL,2005-09-16,2006-03-17,2006-03-20,2006-09-15,0.41694458444789695,-0.014236189212560913,0.12255770421265845,-0.12977569266431352,3.4020267197925578,0.10969842595550765,1,1,0.0,0.0,1.5025
LOW,2005-09-16,2006-03-17,2006-03-20,2006-09-15,0.225534693583098,0.23171550024635362,0.06257058785567442,-0.12927676283240536,3.6044841723929024,-1.7923986892118426,1,1,0.0,0.0,0.5075
WDC,2005-09-16,2006-03-17,2006-03-20,2006-09-15,0.3684057599759926,-0.13289080603662037,0.45149822939220846,-0.15619509299959572,0.8159628011651959,0.8508001338874605,0,1,0.0,-1.1111111111111112,1.005
HD,2005-09-16,2006-03-17,2006-03-20,2006-09-15,0.05887788513786189,-0.09589707897588282,0.08717945895864111,-0.12127723325737619,0.6753641952033014,0.7907261437302806,0,1,0.0,0.0,2.0
HL,2005-09-16,2006-03-17,2006-03-20,2006-09-15,0.176579782838073,-0.045534903088408164,0.2735379605013533,0.13411269831825237,0.6455403210378158,-0.3395271563349866,0,0,0.0,-1.1111111111111112,0.5075
EXAS,2005-09-16,2006-03-17,2006-03-20,2006-09-15,0.7850639128304853,-0.5469849965903057,0.45926943266774445,0.30559527220997723,1.7093754928785665,-1.789900061721071,1,0,0.0,0.0,1.5025
BKR,2005-09-16,2006-03-17,2006-03-20,2006-09-15,0.15131334725756854,0.029337461863963493,0.1662172874953273,0.004250738027516924,0.9103345959837196,6.901733692843222,0,1,0.0,-1.1111111111111112,1.005
LEN,2005-09-16,2006-03-17,2006-03-20,2006-09-15,0.25135266510971216,-0.08780025722962646,0.021011265721245304,-0.20676396455406296,11.962756953549912,0.42464003540940604,1,1,0.0,0.0,1.5025
KO,2005-09-16,2006-03-17,2006-03-20,2006-09-15,0.017611348228623702,0.013866032223405798,0.0024388261381882046,0.055581236030032316,7.221239740241225,0.24947326137032177,1,0,0.0,0.0,2.0
ITUB,2005-09-16,2006-03-17,2006-03-20,2006-09-15,0.29492309971471986,0.013443670254996608,0.4448749883491988,0.03001931036902501,0.6629347736744954,0.44783408045470174,0,0,0.0,-1.1111111111111112,2.0
CNQ,2005-09-16,2006-03-17,2006-03-20,2006-09-15,0.25154207713051285,-0.08844354304026075,0.25699595071850906,-0.18465315616539996,0.9787783676250608,0.4789711959271302,0,1,0.0,-1.1111111111111112,2.0
TEVA,2005-09-16,2006-03-17,2006-03-20,2006-09-15,0.18082025097188142,-0.0905220872847145,0.25896690388959703,-0.16100860123035865,0.698236910802196,0.5622189534781592,0,1,0.0,0.0,1.005
VZ,2005-09-16,2006-03-17,2006-03-20,2006-09-15,0.16378577952701928,-0.13546609899691342,0.0793253790562075,0.07571133344044027,2.064733651142918,-1.7892446591695594,1,0,0.0,0.0,2.0
BBD,2005-09-16,2006-03-17,2006-03-20,2006-09-15,0.5798408879785458,-0.015207833105665099,0.6629933052653382,-0.12065342355999883,0.8745803062769786,0.1260455995109207,0,1,0.0,-1.1111111111111112,1.5025
WIT,2005-09-16,2006-03-17,2006-03-20,2006-09-15,0.2030127817126256,-0.0011616267664700738,0.30319920107068105,-0.07562833304323328,0.6695689863156986,0.015359676985158784,0,1,0.0,-1.1111111111111112,2.0
BB,2005-09-16,2006-03-17,2006-03-20,2006-09-15,0.5697416946712142,0.10250107877372792,0.15561699172798957,0.015929944866614934,3.661179208933001,6.4344904914607595,1,1,0.0,0.0,2.0
LNW,2005-09-16,2006-03-17,2006-03-20,2006-09-15,0.09350333267050918,0.2721473764895333,0.14773983208359995,-0.10967382925199709,0.6328918298593941,-2.481424952020426,0,1,0.0,0.0,1.005
IRM,2005-09-16,2006-03-17,2006-03-20,2006-09-15,0.1985610292001017,0.30326633537598013,0.1375509343314102,0.02058175144608907,1.4435454776460916,14.734719548544863,1,1,0.0,-1.1111111111111112,2.0
T,2005-09-16,2006-03-17,2006-03-20,2006-09-15,0.13782577589939518,0.1706139626477747,0.1495776480669093,0.21133655325828163,0.9214329659585418,0.8073092894595548,0,0,0.0,0.0,1.5025
ASX,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.12660172569806652,0.10028725866921447,0.17270506014382936,0.16344950335655864,0.7330516291336928,0.6135672278577792,0,0,0.0,-1.1111111111111112,0.5075
NVDA,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.293857366568897,-0.2509194422746009,0.27279650750630424,-0.03143454086467193,1.0772035509366118,7.9822843080428,1,0,0.0,0.0,1.5025
CAG,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.1457144060789063,-0.0011684183028474989,0.1880639956977669,0.0705911733610862,0.7748128797235616,-0.01655190369015167,0,0,0.0,-1.1111111111111112,2.0
MDLZ,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.1436807369777111,-0.1637770983596718,0.1321406920077886,-0.05614309891427198,1.087331500952351,2.9171367724063852,1,0,0.0,0.0,2.0
TXN,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.07353811867796932,-7.9679631960765e-06,0.07968832782867512,-0.01617036532737277,0.9228217065373945,0.0004927509697377425,0,1,0.0,0.0,2.0
INTC,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.021162274027656306,-0.0316003875915001,0.02335235543718399,-0.011092295111032813,0.9062158241202336,2.848859255472672,0,0,1.1111111111111112,0.0,2.0
FCX,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.5972894824870715,-0.07318654002472343,0.09212850290526223,0.22614363143330318,6.48322140978756,-0.3236285698644953,1,0,0.0,0.0,2.0
IAG,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.237056764513142,0.0984928764591747,0.14984731030441,-0.16940686956537043,1.5819887859953494,-0.5813983618956399,1,1,0.0,0.0,1.5025
HBAN,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.0329733642741628,0.0041526670539309,0.04294248132333738,-0.04695931974250799,0.7678495340287476,-0.08843115864329416,0,1,1.1111111111111112,0.0,1.5025
F,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.13003016500265008,-0.04914396706478504,0.07665113897474372,0.02943310289183059,1.6963892088478236,-1.6696835276047424,1,0,0.0,0.0,0.5075
TSM,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.16634822875169028,-0.06744684409847979,0.1011168609017666,0.1512731532985484,1.6451087115263092,-0.44586129546310577,1,0,0.0,0.0,0.5075
CTRA,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.1562305992760529,0.21290007259119373,0.030112209211430367,0.3863992502632838,5.188280878998043,0.5509846938008508,1,0,0.0,0.0,2.0
WMT,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.11119371868653588,0.023319806992714315,0.024245800183193108,-0.0007634007622808088,4.586102246425919,-30.547267103902072,1,1,0.0,0.0,1.5025
MS,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.1709278949753597,0.12657826262723199,0.18304241388819414,0.09061643803820271,0.9338157826074441,1.396857627242733,0,1,0.0,-1.1111111111111112,2.0
PFE,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.23311003753027632,-0.029794406697452265,0.0833564595447638,-0.06675766966600827,2.796544368647188,0.4463068715027812,1,1,0.0,0.0,1.005
B,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.14024262907351043,-0.178676584574121,0.12565430384879014,-0.021391995845667228,1.116098890192218,8.352497161236617,1,0,0.0,-1.1111111111111112,1.005
MNST,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.8660190015401253,-0.3272101101665825,0.2754649138314095,0.12697055309000407,3.143845034544573,-2.577055090361283,1,0,0.0,0.0,0.5075
NGD,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.25057692508329815,0.254284778606749,0.09086813802084476,-0.03449283899636579,2.7575884192302573,-7.372103485988519,1,1,0.0,0.0,2.0
HL,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.4091757374228271,-0.5861869626384683,0.13411269831825237,0.47768569003712064,3.050984303155575,-1.2271394661056647,1,0,0.0,0.0,2.0
BKR,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.24622267941313394,-0.0441217904866479,0.004250738027516924,0.023570283441791472,57.924689270245466,-1.871924476241869,1,0,0.0,0.0,2.0
CPRT,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.07812143166376528,-0.3645536798407326,0.07387961777488548,-0.011330494452586617,1.057415211619053,32.17456055128374,1,0,0.0,0.0,1.5025
XOM,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.09350375272263942,0.004818327928751807,0.08205820917070779,0.10102715814765259,1.1394807864758683,0.0476933927183199,1,0,0.0,0.0,2.0
ABT,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.10333044655397479,0.0209675888510096,0.13107595336245248,0.1263296161181674,0.7883249665805936,0.16597524393169005,0,0,0.0,-1.1111111111111112,1.005
ITUB,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.22910504606564353,-0.018266077353160957,0.03001931036902501,0.14714564719338427,7.631922360949446,-0.1241360359722704,1,0,0.0,0.0,1.5025
BCS,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.1795992990227475,-0.08140894540979263,0.10239468598911458,0.11939616307199366,1.75399042721651,-0.6818388741747468,1,0,0.0,0.0,2.0
BMY,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.0981554843473685,-0.12187569431033811,0.12313338198052833,0.1159297722759841,0.7971476359098972,-1.0512889995177344,0,0,0.0,0.0,2.0
BB,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.2482257536043605,0.11849525253146884,0.015929944866614934,0.4988856454239036,15.582336014519285,0.2375198677660555,1,0,0.0,0.0,2.0
CVX,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.0924345104512276,-0.0027489351096870104,0.11266920675318963,0.13276450775493867,0.8204061527983626,-0.02070534630204851,0,0,0.0,0.0,2.0
CCJ,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.25169265029197213,-0.2238111151840413,0.15842510070354,0.017647364741445053,1.588716997333416,-12.682410006431052,1,0,0.0,0.0,1.005
IRM,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.3334429252360454,0.02097158776286099,0.02058175144608907,-0.0168731171708909,16.200901371754053,-1.2428994328943959,1,1,0.0,0.0,1.5025
ON,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.04903834031677673,-0.08320384322929471,0.01025291809338935,0.4523217264723561,4.782866679525568,-0.18394836763247932,1,0,1.1111111111111112,0.0,2.0
TGT,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.2706897151184999,0.08129192011606098,0.018335962581403433,0.14652164547479452,14.762776370030164,0.554811678865873,1,0,0.0,0.0,2.0
HST,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.13030841970073778,-0.06125765366536829,0.09689741230956672,0.19490654730264204,1.3448080458994092,-0.3142924366222043,1,0,0.0,0.0,1.005
T,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.21812147359325343,0.050802588075059815,0.21133655325828163,0.2241948618838821,1.0321048121130267,0.22660014439301535,1,0,0.0,-1.1111111111111112,1.5025
LUMN,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.04649405974849989,-0.042166078417231495,0.04938219589436601,0.11985082538818251,0.9415146270116428,-0.35182134357990946,0,0,0.0,-1.1111111111111112,2.0
AMZN,2006-09-18,2007-03-20,2007-03-21,2007-09-18,0.1888505064198817,0.6087328263113582,0.21072485685393794,0.8907448746116461,0.8961947310790285,0.6833975065831934,0,0,0.0,-1.1111111111111112,1.005
ASX,2006-09-18,2007-03-20,2007-03-21,2007-09-18,0.20717081216778954,0.12950857359978518,0.16344950335655864,0.0050302878822069096,1.2674912307066153,25.74575782389747,1,1,0.0,-1.1111111111111112,1.005
MRK,2006-09-18,2007-03-20,2007-03-21,2007-09-18,0.06723803624593379,-0.035781499359043685,0.09130524507795161,0.16310109260166067,0.7364093507282029,-0.2193823400461964,0,0,0.0,0.0,2.0
MCHP,2006-09-18,2007-03-20,2007-03-21,2007-09-18,0.175827962859571,-0.183483270823365,0.08765532868371569,0.028518974039041106,2.005901586359983,-6.4337262123169365,1,0,0.0,0.0,2.0
NVO,2006-09-18,2007-03-20,2007-03-21,2007-09-18,0.11592125596900549,0.09759913548708807,0.18517410001977552,0.3258662883542721,0.626012255259379,0.2995066963814962,0,0,0.0,-1.1111111111111112,2.0
INFY,2006-09-18,2007-03-20,2007-03-21,2007-09-18,0.10196428604204669,-0.10866042420736582,0.14464128946234972,-0.061156968547257794,0.7049459142756612,1.776746408275628,0,0,0.0,-1.1111111111111112,1.5025
