Ticker,Train Start,Train End,Test Start,Test End,Return_Predicted_Train,Return_Predicted_Test,Train < Test,Best_C,Best_Kernel,Best_Gamma
PTEN,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.14947727879419967,0.5749884724777203,1,0.7,linear,scale
FHN,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.2464232530042272,0.2397387701364698,1,0.7,linear,scale
KMB,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.2111508598209562,-0.07399558890017494,1,0.5,linear,scale
OXY,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.08961242094671992,0.1359166189088734,1,0.4,linear,scale
ERIC,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.07356180599898154,-0.09603560669195822,0,0.9,linear,scale
AES,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.0216675494157451,0.1800811571597605,1,0.5,linear,scale
MSTR,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.015860079389433165,0.6823162535260436,1,0.2,linear,scale
MRK,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.0624362425360873,-0.019980377730415215,0,0.2,linear,scale
NVDA,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.21420374166545075,-0.6646983753081442,0,0.4,linear,scale
CAG,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.04925515054824127,0.0893014399993564,1,0.2,linear,scale
MCHP,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.12601943091974,-0.3777001351154083,0,0.1,linear,scale
FE,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.006768742350314795,0.14076432817848353,1,0.7,linear,scale
BA,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.1556317263781235,0.001606079901300161,1,0.1,linear,scale
NVO,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.11429226196228642,-0.07414543363633717,0,1.0,linear,scale
EQT,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.4534003512028489,1.1796802232370986,1,0.2,linear,scale
INFY,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.01609585599103159,-0.10116982838887811,0,0.4,linear,scale
UMC,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.13559881379298308,-0.43245361292339474,0,0.1,linear,scale
JNJ,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.05281146193338827,-0.1048710964219307,0,0.4,linear,scale
PBR-A,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.0547887126425218,-0.30552210250943473,0,0.3,linear,scale
KEY,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.05693304389116531,-0.27365830443811306,0,0.1,linear,scale
CNC,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.0589443114904636,-0.30586522648732317,0,0.4,linear,scale
MDLZ,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.0857806148190717,0.06569201339509059,1,1.0,linear,scale
MDT,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.03820570239972601,-0.02952291845249456,0,1.0,linear,scale
GAP,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.3091462173269278,0.31713413846202543,1,1.0,linear,scale
MSFT,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.12443411658201459,-0.08544145772246751,1,0.1,linear,scale
GSK,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.017532679259913496,-0.13612437029328883,0,0.1,linear,scale
TXN,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.02612045178157541,0.012502244002294464,0,0.9,linear,scale
GGB,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.3400246866807583,0.6478056535750848,1,0.6,linear,scale
KGC,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.25897657372624344,-0.3598338156391108,0,0.2,linear,scale
PLUG,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.37601443320131245,1.0149205947087345,1,0.3,linear,scale
INTC,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.21241514287576208,-0.16091350325862683,1,0.4,linear,scale
ABEV,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.29308731640013713,-0.09592150786423785,1,0.5,linear,scale
FCX,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.11333969189575287,0.2360487895127536,1,0.2,linear,scale
EQNR,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.2013631972959002,-0.2771005029348269,0,0.3,linear,scale
NKE,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.0522736943081387,0.23418037986134208,1,0.3,linear,scale
AAPL,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.1926180242747127,-0.28294903819449846,0,0.3,linear,scale
AMAT,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.3044003527901629,0.05122433790688748,1,0.2,linear,scale
IAG,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.09610182021116372,0.19219594048646502,1,0.9,linear,scale
HBAN,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.050804141010637696,-0.013766560730956218,0,0.5,linear,scale
F,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.13865762237251583,0.035954104657517354,0,0.3,linear,scale
BAC,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.09753726068897912,-0.03838903106338091,1,0.8,linear,scale
TU,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.011910987804741,0.0713629537555824,1,0.1,linear,scale
MRVL,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.20628409715137028,-0.38296578988437496,0,0.5,linear,scale
QCOM,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.12148681421873028,-0.2723744573783024,0,0.6,linear,scale
EXC,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.1248853789535738,0.11018142256122092,0,0.7,linear,scale
PBR,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.2298353107386538,0.28016775134314775,1,0.5,linear,scale
TSM,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.04953087469365073,-0.18664898296087218,0,0.2,linear,scale
CTRA,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.1062681085274322,0.40705312859586595,1,0.1,linear,scale
VTRS,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.24820895974482332,-0.2158902031599029,0,0.9,linear,scale
MU,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.31592926658068304,0.16521235484299063,1,0.3,linear,scale
C,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.024182972153256314,-0.1253108670152559,0,0.1,linear,scale
DVN,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.1303429748507946,0.24926475919120455,1,0.1,linear,scale
WMT,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.24205467367176586,0.020133942229279736,0,0.1,linear,scale
APH,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.1378026360296009,0.11089137712864235,0,0.3,linear,scale
MS,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.2087072209109255,0.3315922071369036,1,0.8,linear,scale
PPL,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.006698968505707189,0.05291514264602329,1,0.3,linear,scale
SONY,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.1276328401148994,-0.08457751143835227,0,0.4,linear,scale
WFC,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.18772795270746773,-0.10563425378100806,1,0.2,linear,scale
PFE,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.2634169621799278,-0.02705952164182639,1,0.1,linear,scale
PCG,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.40946515631900093,-0.0017929120634454648,1,0.1,linear,scale
RIG,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.6477554257095801,0.5189225772225304,1,0.9,linear,scale
CCL,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.06372461173723076,0.08262698312847744,1,0.2,linear,scale
B,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.0851431624334322,0.16016754178184306,1,0.2,linear,scale
CSCO,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.0344654322521294,-0.060418315058691795,0,0.4,linear,scale
HAL,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.10035063685832737,0.006967482530557151,1,0.1,linear,scale
LOW,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.011800624897706828,-0.16530360397028143,0,0.9,rbf,auto
CSX,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.15012989666508128,0.1770265802092689,1,0.1,linear,scale
WDC,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.005675514652172763,0.16983004969002444,1,0.5,linear,scale
NOK,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.054052809591444734,-0.05360205780354364,0,0.8,linear,scale
HD,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.046278944229958124,-0.15452770124710313,0,1.0,linear,scale
MNST,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.12428149498895501,0.057854950668375496,0,0.5,linear,scale
SBUX,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.2301640207965253,-0.1525928625344738,0,1.0,linear,scale
RF,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.15071058913990365,-0.20880907840060728,0,0.8,linear,scale
IPG,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.2535096004508771,0.0503814021657131,1,0.4,linear,scale
VLY,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.2720166637898531,0.03534623604882268,1,0.2,linear,scale
UNH,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.11378023475037748,-0.15309252054132552,0,0.1,linear,scale
NGD,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.6975465955892926,-0.6048829906894454,1,0.3,linear,scale
HL,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.17911421551084566,-0.43424385238706004,0,0.1,linear,scale
SLB,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.013004360071097086,0.18618458937062465,1,0.6,linear,scale
CMCSA,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.25485979380665996,-0.1567302198520218,1,0.7,linear,scale
EXAS,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.43334085085432533,0.21457741381216228,1,0.3,linear,scale
BAX,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.15074774551992662,0.1704218872201044,1,0.9,linear,scale
NEE,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.09165799698669173,0.25026573541562885,1,0.1,linear,scale
BKR,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.11432139937641417,0.09263208676360123,0,0.1,linear,scale
AMD,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.040280459847326866,0.05757335446682845,1,0.4,linear,scale
LEN,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.048947447864906235,-0.031008519747501392,0,0.9,linear,scale
KO,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.011853284790773397,-0.08687114556631699,0,0.3,linear,scale
CPRT,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.19059467060182905,0.13028777400701258,0,1.0,linear,scale
BP,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.018920489529573373,-0.061037355368611226,0,1.0,linear,scale
XOM,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.162242813219969,0.39867712839886005,1,0.2,linear,scale
JHX,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.32433022079823315,0.0047529524303224074,0,0.2,linear,scale
ABT,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.11379940041004512,-0.1432043445044241,0,0.8,linear,scale
ITUB,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.3459863623250501,0.09445048585104837,1,0.5,linear,scale
^VIX,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.8551813416269505,0.34957921254879437,0,0.1,linear,scale
APA,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.028781785125163918,0.1375072406468612,1,0.1,linear,scale
SHEL,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.001959714955498508,-0.4421004813148199,0,0.6,linear,scale
CNQ,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.40932720794130495,0.2263576339939493,0,0.5,linear,scale
TEVA,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.42442653087564935,0.16835252379710877,0,0.1,linear,scale
BCS,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.09101099109018829,-0.19938974293409678,0,0.9,linear,scale
LYG,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.06530770090418811,-0.2590519950260492,0,0.1,linear,scale
TSCO,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.013385911108612984,0.12390910144606881,1,0.2,linear,scale
VZ,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.03644496821649259,0.0019473382924483779,0,0.1,linear,scale
BMY,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.1075274428891841,0.001511240685484896,0,1.0,linear,scale
NEM,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.029958121987545213,-0.020728965281147656,1,0.2,linear,scale
USB,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.12891846665169523,-0.054640127330176716,1,1.0,linear,scale
CLF,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.1269480295823754,0.14357688717502615,1,0.1,linear,scale
BBD,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.3609276232673238,-0.013499326624899239,1,1.0,linear,scale
DIS,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.03649538615013012,-0.14296767353111836,0,0.6,linear,scale
LUV,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.028614705350381294,0.05583069262470801,1,0.1,linear,scale
WIT,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.26422201283277147,-0.34876737533088825,0,0.2,linear,scale
BSX,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.11782301906377518,0.1897775652822511,1,0.5,linear,scale
BB,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.3421127239436172,0.05188065170072624,0,1.0,linear,scale
LNW,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.2649233687369932,-0.20812817336257566,1,0.1,linear,scale
CVX,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.08109652078540061,0.09268494396786928,1,0.3,linear,scale
BBWI,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.04987832539212101,0.13117961561400593,1,0.1,linear,scale
FAST,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.028986246233640794,0.10277299739584204,1,0.4,linear,scale
CCJ,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.0742495885448808,-0.08653656416213446,0,0.2,linear,scale
GOOG,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.12526351171012115,-0.02787150481424814,0,0.5,linear,scale
ES,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.010630887247243707,0.07911653761523471,1,1.0,linear,scale
KR,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.1902978445001934,-0.4969829124269329,0,0.1,linear,scale
HPQ,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.023254672705120605,-0.15385528876745222,0,0.4,linear,scale
IRM,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.12618218887814903,0.3958702310512714,1,0.7,linear,scale
ON,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.2550693716153147,-0.14504640684190048,0,0.2,linear,scale
AZN,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.2220449759103509,-0.1169550105247998,1,0.5,linear,scale
TGT,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.03448126530419911,0.5733012308258706,1,0.4,linear,scale
HST,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.0543429498880861,0.0750855195181831,1,0.2,linear,scale
T,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.19077124747009888,0.2495137815354126,1,0.6,linear,scale
GOOGL,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.1974116364110538,0.06128371910379419,0,1.0,linear,scale
LUMN,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.009412738745992563,-0.12319652890089369,0,0.2,linear,scale
VALE,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.15555969775796114,0.6513841415775105,1,0.4,linear,scale
TJX,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.0996465823760527,0.272233734369999,1,0.2,linear,scale
CRM,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.18323468502371207,0.09922092743647282,0,0.9,linear,scale
NFLX,2021-08-17,2022-02-14,2022-02-15,2022-08-16,0.31105926339276807,0.07778843906049633,0,0.1,linear,scale
LRCX,2021-08-17,2022-02-14,2022-02-15,2022-08-16,-0.2727037995507427,0.07687949703897931,1,0.1,linear,scale
CDE,2022-02-15,2022-08-16,2022-08-17,2023-02-15,-1.129083809461717,-0.2091342596180134,1,0.6,linear,scale
ORCL,2022-02-15,2022-08-16,2022-08-17,2023-02-15,-0.3220750617489709,0.13862214272196627,1,0.2,linear,scale
AMZN,2022-02-15,2022-08-16,2022-08-17,2023-02-15,0.2622487386523678,-0.04098685551501105,0,0.3,linear,scale
ASX,2022-02-15,2022-08-16,2022-08-17,2023-02-15,-0.47915428571996077,-0.17591574768459917,1,0.5,linear,scale
PTEN,2022-02-15,2022-08-16,2022-08-17,2023-02-15,0.08675891573176883,-0.3448371579070217,0,0.1,linear,scale
FHN,2022-02-15,2022-08-16,2022-08-17,2023-02-15,0.3423354306864581,-0.011111312703957502,0,1.0,rbf,auto
KMB,2022-02-15,2022-08-16,2022-08-17,2023-02-15,0.12400135518181554,0.15676771052670826,1,0.6,linear,scale
OXY,2022-02-15,2022-08-16,2022-08-17,2023-02-15,-0.5066571881043901,0.010290144844301692,1,0.9,linear,scale
ERIC,2022-02-15,2022-08-16,2022-08-17,2023-02-15,-0.24387140827745096,0.20666132221651654,1,0.6,linear,scale
AES,2022-02-15,2022-08-16,2022-08-17,2023-02-15,0.43897920714513156,0.0611342010056826,0,0.6,linear,scale
MSTR,2022-02-15,2022-08-16,2022-08-17,2023-02-15,0.5949601282676941,1.3719539113158208,1,0.3,linear,scale
MRK,2022-02-15,2022-08-16,2022-08-17,2023-02-15,0.025054475459028502,0.023332970145520195,0,0.7,linear,scale
NVDA,2022-02-15,2022-08-16,2022-08-17,2023-02-15,-0.16092641611020547,-0.28841926147672586,0,0.3,linear,scale
CAG,2022-02-15,2022-08-16,2022-08-17,2023-02-15,0.0075655510325762735,0.0417577949787933,1,0.2,linear,scale
MCHP,2022-02-15,2022-08-16,2022-08-17,2023-02-15,-0.4612976100113209,-0.3064915501618939,1,0.6,linear,scale
FE,2022-02-15,2022-08-16,2022-08-17,2023-02-15,0.40565674483519143,-0.244854951766934,0,0.1,linear,scale
BA,2022-02-15,2022-08-16,2022-08-17,2023-02-15,-0.05211018784239374,0.32721296418140816,1,0.3,linear,scale
NVO,2022-02-15,2022-08-16,2022-08-17,2023-02-15,0.051140322906522685,-0.19800727969791893,0,0.9,rbf,0.01
EQT,2022-02-15,2022-08-16,2022-08-17,2023-02-15,0.7278152318102081,-0.797585677414151,0,0.9,linear,scale
INFY,2022-02-15,2022-08-16,2022-08-17,2023-02-15,-0.031519126518613425,0.03872486608100303,1,0.4,linear,scale
UMC,2022-02-15,2022-08-16,2022-08-17,2023-02-15,-0.33409529933150556,-0.1887306488696038,1,0.1,linear,scale
JNJ,2022-02-15,2022-08-16,2022-08-17,2023-02-15,-0.0671041557468667,-0.1490966951845386,0,0.3,linear,scale
PBR-A,2022-02-15,2022-08-16,2022-08-17,2023-02-15,0.20162663666102099,0.22100212425484111,1,0.8,linear,scale
KEY,2022-02-15,2022-08-16,2022-08-17,2023-02-15,-0.13353729331352487,-0.015992277863348954,1,0.1,linear,scale
CNC,2022-02-15,2022-08-16,2022-08-17,2023-02-15,0.02660199002683386,0.017509117675022404,0,0.7,linear,scale
MDLZ,2022-02-15,2022-08-16,2022-08-17,2023-02-15,0.11857137889248151,-0.011585555319465207,0,0.1,linear,scale
MDT,2022-02-15,2022-08-16,2022-08-17,2023-02-15,-0.0978327266247267,0.03164869269657116,1,0.3,linear,scale
GAP,2022-02-15,2022-08-16,2022-08-17,2023-02-15,0.575924279673406,0.3381603852449354,0,0.2,linear,scale
MSFT,2022-02-15,2022-08-16,2022-08-17,2023-02-15,-0.14972069107334005,-0.16058445844112074,0,0.9,linear,scale
GSK,2022-02-15,2022-08-16,2022-08-17,2023-02-15,-0.09370127344802968,-0.05057227595105605,1,0.2,linear,scale
TXN,2022-02-15,2022-08-16,2022-08-17,2023-02-15,-0.26778402261000467,-0.3946180083517311,0,0.2,linear,scale
GGB,2022-02-15,2022-08-16,2022-08-17,2023-02-15,0.5027421551410274,-0.2346613178975735,0,0.9,linear,scale
KGC,2022-02-15,2022-08-16,2022-08-17,2023-02-15,-0.464351987788267,-0.18857351435319442,1,0.2,linear,scale
PLUG,2022-02-15,2022-08-16,2022-08-17,2023-02-15,0.5271324764901816,0.16891931832548887,0,0.5,linear,scale
INTC,2022-02-15,2022-08-16,2022-08-17,2023-02-15,-0.11150372567509143,-0.14137561355797482,0,0.8,linear,scale
ABEV,2022-02-15,2022-08-16,2022-08-17,2023-02-15,-0.022433191341498765,-0.0022473959699079553,1,0.8,linear,scale
FCX,2022-02-15,2022-08-16,2022-08-17,2023-02-15,0.18093034720109036,-0.5761638779073476,0,0.8,linear,scale
EQNR,2022-02-15,2022-08-16,2022-08-17,2023-02-15,-0.1842885789180056,0.030731820112270224,1,0.8,linear,scale
NKE,2022-02-15,2022-08-16,2022-08-17,2023-02-15,0.3081813369599808,0.07461781740188067,0,0.4,linear,scale
AAPL,2022-02-15,2022-08-16,2022-08-17,2023-02-15,-0.059450993914482685,-0.022279712484275287,1,0.5,linear,scale
AMAT,2022-02-15,2022-08-16,2022-08-17,2023-02-15,-0.13151528040693014,0.24753070405532301,1,0.6,rbf,auto
IAG,2022-02-15,2022-08-16,2022-08-17,2023-02-15,0.20200749655986064,-0.18829301879977525,0,0.2,linear,scale
HBAN,2022-02-15,2022-08-16,2022-08-17,2023-02-15,-0.1765779303986623,-0.19916216663260827,0,0.7,linear,scale
F,2022-02-15,2022-08-16,2022-08-17,2023-02-15,-0.014689721727549232,0.12408229436371024,1,0.6,linear,scale
BAC,2022-02-15,2022-08-16,2022-08-17,2023-02-15,0.13753801874232835,0.1867234423897488,1,0.3,linear,scale
TU,2022-02-15,2022-08-16,2022-08-17,2023-02-15,-0.0695225730216181,-0.15206338816667656,0,0.4,linear,scale
MRVL,2022-02-15,2022-08-16,2022-08-17,2023-02-15,-0.06869108908644804,0.1480688817673574,1,0.8,linear,scale
QCOM,2022-02-15,2022-08-16,2022-08-17,2023-02-15,-0.23044456922338502,-0.6036951450033179,0,0.9,linear,scale
EXC,2022-02-15,2022-08-16,2022-08-17,2023-02-15,0.18140380615335172,0.12983828545228804,0,0.7,linear,scale
PBR,2022-02-15,2022-08-16,2022-08-17,2023-02-15,0.18689978625436157,0.2820632196160141,1,0.5,linear,scale
TSM,2022-02-15,2022-08-16,2022-08-17,2023-02-15,-0.012256045762258447,-0.15881364656243746,0,0.1,linear,scale
CTRA,2022-02-15,2022-08-16,2022-08-17,2023-02-15,0.49962249418479215,-0.5339685110755843,0,0.2,linear,scale
VTRS,2022-02-15,2022-08-16,2022-08-17,2023-02-15,-0.07422770876238945,-0.022314676425717283,1,1.0,linear,scale
MU,2022-02-15,2022-08-16,2022-08-17,2023-02-15,-0.10338385484503126,0.15347950464586008,1,0.9,linear,scale
C,2022-02-15,2022-08-16,2022-08-17,2023-02-15,-0.10092721312876891,0.21750530879061758,1,1.0,linear,scale
DVN,2022-02-15,2022-08-16,2022-08-17,2023-02-15,0.19707297058034046,-0.33384899592308176,0,0.1,linear,scale
WMT,2022-02-15,2022-08-16,2022-08-17,2023-02-15,0.1358591202808234,-0.09131258040610367,0,1.0,linear,scale
APH,2022-02-15,2022-08-16,2022-08-17,2023-02-15,-0.03405352300912527,-0.056479134520394395,0,0.8,linear,scale
MS,2022-02-15,2022-08-16,2022-08-17,2023-02-15,0.21509161227628198,0.14525141158272317,0,0.7,linear,scale
PPL,2022-02-15,2022-08-16,2022-08-17,2023-02-15,0.20940666636874922,-0.20061222252508729,0,0.3,linear,scale
SONY,2022-02-15,2022-08-16,2022-08-17,2023-02-15,-0.1840895855020012,-0.1960483444511231,0,0.5,linear,scale
WFC,2022-02-15,2022-08-16,2022-08-17,2023-02-15,-0.08167385520009184,0.04816737799132059,1,0.6,linear,scale
PFE,2022-02-15,2022-08-16,2022-08-17,2023-02-15,0.1730779800003262,-0.09932314980176722,0,0.1,linear,scale
PCG,2022-02-15,2022-08-16,2022-08-17,2023-02-15,-0.047479314709747186,-0.1648921261169937,0,0.8,linear,scale
RIG,2022-02-15,2022-08-16,2022-08-17,2023-02-15,-0.16243659820457393,0.04677700484598061,1,0.3,linear,scale
