Ticker,Train Start,Train End,Test Start,Test End,Return_Predicted_Train,Return_Predicted_Test,Market_Return_Train,Market_Return_Test,Ratio_Train,Model_train_>_Market_train,Model_test_>_Market_test,Trigger_Up,Trigger_Down
ASX,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.23421496048539242,-0.00960693082114161,0.17270506014382936,0.16344950335655864,1.356155750678859,1,0,1.1111111111111112,-1.1111111111111112
PTEN,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.6225672082595614,0.0026603286323284344,-0.07402844612435955,-0.03566661909198845,-8.409837580728329,1,1,0.5555555555555556,0.0
FHN,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.0580570668647714,0.00043633711679199705,-0.019505122371031622,0.10167815118265648,-2.976503595332264,1,0,1.1111111111111112,-0.5555555555555556
KMB,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.005677311272996595,0.0495426404831823,0.11464230741860137,0.06695059603296641,0.04952195573198502,0,0,0.0,-1.6666666666666667
OXY,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.25875859011865476,0.002076954994813805,-0.016996687342790695,0.0471574269178176,-15.22406013007056,1,0,0.5555555555555556,-0.5555555555555556
ERIC,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.15672780541699471,-0.1545488479894645,-0.07303772408633095,0.07936425774632522,-2.1458473326981227,1,0,1.6666666666666667,0.0
AES,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.1500330161904539,-0.04513233230927481,0.1865076075495376,0.05224563220413611,0.8044337609692632,0,0,0.5555555555555556,-1.6666666666666667
MSTR,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.2626060041066873,0.05067561570305762,-0.06670555457831973,0.2957434554121109,-3.936793656341747,1,0,0.5555555555555556,-0.5555555555555556
MRK,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.0082155584612515,-0.0292263258700886,0.17386046090242857,0.09130524507795161,0.047253748314069616,0,0,1.6666666666666667,-2.2222222222222223
NVDA,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.36199081859120563,-0.5813095182446315,0.27279650750630424,-0.03143454086467193,1.3269628042537902,1,0,0.0,0.0
CAG,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.1520257602495218,0.03751210044603389,0.1880639956977669,0.0705911733610862,0.8083724887662108,0,0,0.0,-1.6666666666666667
MCHP,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.06523185588351853,0.015296484658664912,-0.00012647842767108536,0.08765532868371569,-515.754797752213,1,0,1.1111111111111112,-0.5555555555555556
FE,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.0,0.0,0.11466787085224242,0.1628841715209034,0.0,0,0,1.6666666666666667,-1.6666666666666667
BA,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.16624075202335697,0.05245826279685653,-0.01799800546348539,0.1984364254770511,-9.236620822269922,1,0,0.0,0.0
NVO,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.0597456219291771,0.17910557461450563,0.17102113753976944,0.18517410001977552,0.3493464187447811,0,0,0.5555555555555556,-1.6666666666666667
EQT,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.09577614257245949,0.10661508861797761,-0.026738565345762487,0.29231244068187684,-3.5819476974159365,1,0,0.5555555555555556,-0.5555555555555556
INFY,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.05497287313674834,0.12418341779441683,0.2967905386638912,0.14464128946234972,0.18522447981067186,0,0,0.0,-1.1111111111111112
UMC,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.0,0.0181690785390713,0.0013336373762332324,0.08589907359355729,0.0,0,0,2.2222222222222223,-2.2222222222222223
JNJ,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.03809814635207431,0.023058205967481503,0.0674053302610989,-0.034895987884107416,0.5652096978755043,0,1,0.5555555555555556,-1.1111111111111112
PBR-A,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.143311930066858,-0.16821206272187852,-0.04532193353324153,0.12473491219759941,-3.162087733122537,1,0,0.0,-0.5555555555555556
KEY,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.003081280060530902,-0.020856335930399393,0.017109986864549297,0.04173374325397088,0.18008664091467538,0,0,1.6666666666666667,-1.1111111111111112
CNC,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.35217338931997266,0.03876450139999938,-0.4504689094056426,0.359521059878639,-0.7817928872930144,1,0,1.1111111111111112,0.0
MDLZ,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.17128174890708062,-0.00023015750202678292,0.1321406920077886,-0.05614309891427198,1.2962074460529158,1,1,0.0,0.0
MDT,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.08500596211801041,0.06862649776770269,-0.12666523682104028,0.07314670108603469,-0.6711072765616946,1,0,1.1111111111111112,-0.5555555555555556
GAP,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.0,-0.11600127813511518,0.004466230725245891,-0.01536626291682902,0.0,0,0,2.2222222222222223,-1.6666666666666667
MSFT,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.013849758096416,-0.0200692342934784,-0.013692842671027654,0.05186406250913228,-1.0114596675911833,1,0,1.6666666666666667,-1.1111111111111112
GSK,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.12891071287941117,0.0730597840589161,0.0400501442537504,0.026179362837326213,3.218732798130674,1,1,0.0,-0.5555555555555556
TXN,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.10713022400809201,0.0180813477940644,0.07968832782867512,-0.01617036532737277,1.3443653158140705,1,1,1.1111111111111112,-2.2222222222222223
GGB,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.5710434462870971,-0.15315275823860772,-0.07974477367484904,0.2359429618832883,-7.160888669838941,1,0,0.0,0.0
KGC,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.4439638186584103,-0.3298119906187181,0.2753368307345817,0.12237748168742067,1.6124389079148698,1,0,0.0,-0.5555555555555556
PLUG,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.2953284288159085,0.08745615772696158,0.020261308515876056,-0.35334376167975107,14.57598005501468,1,1,1.1111111111111112,-0.5555555555555556
INTC,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.027743670878433994,0.0523739037807561,0.02335235543718399,-0.011092295111032813,1.1880459319430239,1,1,1.6666666666666667,-0.5555555555555556
ABEV,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.12838279691428942,0.06789474559915144,0.12363565918292152,0.2259709555209187,1.0383961857181059,1,0,0.5555555555555556,-2.2222222222222223
FCX,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.4422558017100115,-0.0964279435316746,0.09212850290526223,0.22614363143330318,4.800423188953726,1,0,0.5555555555555556,-0.5555555555555556
EQNR,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.3920738596993772,0.2526502502596325,-0.023009690239194094,0.041197197820801314,-17.039510555058627,1,1,0.0,-0.5555555555555556
NKE,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.13624834752899587,-0.22279797679885996,-0.02095584216454312,0.29419654021199143,-6.501687999899399,1,0,0.0,0.0
AAPL,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.07482272291708467,0.07880855377315371,0.18768990697996685,0.23804031736127212,0.39865075390053284,0,0,0.0,-1.6666666666666667
AMAT,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.0505401477121791,0.075380720527329,0.01015074585045013,0.06043047972986518,4.978959029886254,1,1,1.1111111111111112,-1.1111111111111112
IAG,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.036300930294349526,-0.07533055041336126,0.14984731030441,-0.16940686956537043,0.24225279866956137,0,1,0.0,-1.6666666666666667
HBAN,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.07107767392102858,-0.016617336452665,0.04294248132333738,-0.04695931974250799,1.655183206248516,1,1,0.0,-0.5555555555555556
F,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.5644442053989551,0.12278381355696218,0.07665113897474372,0.02943310289183059,7.363807152101646,1,1,0.0,-0.5555555555555556
BAC,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.08447996687646521,-0.07429207997170821,0.11882234146143134,0.005942899342797114,0.7109771263334904,0,0,0.0,-1.1111111111111112
TU,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.13734220800157487,-0.17233245553402757,0.3314325915511197,-0.05989747289107556,0.4143895666953182,0,0,0.5555555555555556,-1.6666666666666667
MRVL,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.1310288639396296,0.17995139813061947,-0.25570491564815445,-0.1091226117975696,-0.5124221550747309,1,1,2.2222222222222223,-1.1111111111111112
QCOM,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.31367730927048904,0.009775252891152102,-0.2792848511635897,0.18899771938101664,-1.1231447318521195,1,0,1.6666666666666667,0.0
EXC,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.02049144570335231,0.1948473693552165,0.08821485500626512,0.16876996036863864,0.23229019309612858,0,1,0.0,-1.6666666666666667
PBR,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.30616322732682144,0.046873476120912354,-0.05054339145573181,0.1302568870112665,-6.057433395520619,1,0,0.0,-0.5555555555555556
TSM,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.23478393433589276,-0.1896163869824417,0.1011168609017666,0.1512731532985484,2.321906873315436,1,0,0.5555555555555556,0.0
CTRA,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.25570103848025966,-0.061785935123762584,0.030112209211430367,0.3863992502632838,8.491606732833056,1,0,1.1111111111111112,-0.5555555555555556
VTRS,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.22384566967243769,0.11058723899624308,-0.09980028892518827,-0.05949731754073409,-2.2429360884940484,1,1,1.1111111111111112,0.0
MU,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.258756430978152,-0.00787440612940683,0.22991565467746153,-0.4475587540516357,1.1254406810234383,1,1,0.0,-1.1111111111111112
C,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.06945056110362383,0.1269870454196447,0.06268179909974729,0.04707451481144731,1.1079860836972024,1,1,0.0,-1.1111111111111112
DVN,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.1737473491897788,-0.0733166471717635,0.14840528170413175,0.004436325270138885,1.1707625712147514,1,0,1.1111111111111112,-1.6666666666666667
WMT,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.15633047068000283,0.0417657023606969,0.024245800183193108,-0.0007634007622808088,6.447734019864158,1,1,1.1111111111111112,-0.5555555555555556
APH,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.30770376825606394,0.17037838251442,0.21268984048516748,0.09442647716552989,1.4467252763656218,1,1,0.0,-0.5555555555555556
MS,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.31880639773809105,0.07205112844242648,0.18304241388819414,0.09061643803820271,1.7417077876432736,1,0,0.0,-0.5555555555555556
PPL,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.060438511298056594,0.07683432181830901,0.08382993539694428,0.1978948046406781,0.7209657386931455,0,0,0.5555555555555556,-1.6666666666666667
SONY,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.25413341840012,0.2058061842517403,-0.09023638303173907,0.2215706789021188,-2.8163076783644243,1,0,0.0,-0.5555555555555556
WFC,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.03793615903649089,-0.043308839815182396,0.1178351460841749,-0.014043571017327408,0.3219426486677532,0,0,0.5555555555555556,-1.6666666666666667
PFE,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.26271986659498364,-0.0021466828515506915,0.0833564595447638,-0.06675766966600827,3.151763738884552,1,1,0.0,-0.5555555555555556
PCG,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.0313413461673339,-0.0662816668466201,0.06178387631040189,0.16705772934477095,0.5072738720677727,0,0,2.2222222222222223,-1.1111111111111112
RIG,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.28782383875899475,-0.1402033710433195,-0.07589944516752026,0.09377501259344823,-3.7921731591545753,1,0,0.5555555555555556,-0.5555555555555556
CCL,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.21937293036766842,-0.06808009475332072,-0.10587111649616959,0.09197319666577126,-2.072075346212159,1,0,0.5555555555555556,0.0
B,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.20425074934050083,-0.2445941812101831,0.12565430384879014,-0.021391995845667228,1.6254974408699288,1,0,0.0,-1.1111111111111112
CSCO,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.0,-0.0089460506751277,0.07082141814075105,0.1570865839140348,0.0,0,0,2.7777777777777777,-1.6666666666666667
HAL,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.29595012513050867,0.10119002477347405,-0.12977569266431352,0.05015947169301078,-2.2804742479474416,1,1,0.5555555555555556,0.0
LOW,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.2402273735255695,-0.1107039879297552,-0.12927676283240536,0.09727991051996537,-1.8582409418543433,1,0,1.1111111111111112,0.0
CSX,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.1434600585636804,0.20032590755696442,0.08679413359974397,0.24451890821698818,1.6528773617956087,1,0,0.0,0.0
WDC,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.23414920483933135,0.07298972300171629,-0.15619509299959572,0.08780872942853488,-1.4990816954789827,1,0,0.5555555555555556,-0.5555555555555556
NOK,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.07232468200425181,0.07902978068543598,-0.037912148971024594,0.16873457281659382,-1.907691438423286,1,0,1.1111111111111112,-1.1111111111111112
HD,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.0846777148093181,0.0909855449661537,-0.12127723325737619,0.05489355671509438,-0.698216083389814,1,1,1.6666666666666667,-0.5555555555555556
MNST,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.4921143719641873,-0.3084056550554697,0.2754649138314095,0.12697055309000407,1.7864865805210024,1,0,0.0,0.0
SBUX,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.1477252474166713,0.0010351700830089003,-0.06455102956794426,-0.053662167679322595,-2.2885033500694307,1,1,2.2222222222222223,-0.5555555555555556
RF,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.0377968508478965,-0.0034405021597731997,0.04461990302290137,-0.0004293815320002038,0.8470850066280309,0,0,1.6666666666666667,-1.6666666666666667
IPG,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.008320469609226992,-0.1881536135851297,-0.02461797205088763,0.2644873198850511,-0.33798355088013793,1,0,2.2222222222222223,0.0
VLY,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.07811689234229693,-0.05753344924512411,0.11436749397407911,0.003168373664422482,0.6830340477688686,0,0,0.0,-1.1111111111111112
UNH,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.33733419758611927,0.2945050826108942,-0.05863704154626727,0.05344215007049058,-5.752919804454107,1,1,0.0,-0.5555555555555556
NGD,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.15145388167019325,0.14760052490436762,0.09086813802084476,-0.03449283899636579,1.6667435359515168,1,1,0.5555555555555556,-0.5555555555555556
HL,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.4621823564457488,-0.362163243343245,0.13411269831825237,0.47768569003712064,3.4462236778577067,1,0,0.0,-0.5555555555555556
SLB,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.25443599895957547,0.09787995930362461,-0.03211614583778269,0.1390560494840818,-7.9223702696058576,1,0,1.1111111111111112,-1.1111111111111112
CMCSA,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.14182266762370885,0.01418064897263601,0.2584204155025792,0.1531736547094232,0.5488059731963916,0,0,0.0,-1.6666666666666667
EXAS,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.32737604893057254,0.5569727000180932,0.30559527220997723,0.059202847098383186,1.0712732777672997,1,1,1.1111111111111112,-1.1111111111111112
BAX,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.15807977253984967,0.008629363066388805,0.1773800309749635,0.15884100286460606,0.8911926087224668,0,0,0.0,-1.6666666666666667
NEE,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.05281786768315779,0.24254253863079034,0.11281555480471449,0.33506129067782353,0.46817894726118536,0,0,0.0,-1.6666666666666667
BKR,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.21053032790738216,-0.07779890396320144,0.004250738027516924,0.023570283441791472,49.52794703990822,1,0,0.0,-0.5555555555555556
AMD,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.38325934130275513,0.33387684988751676,-0.18024789030785013,-0.6628815910907068,-2.1262903030275493,1,1,0.5555555555555556,-0.5555555555555556
LEN,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.18596456750440787,0.12098840883210789,-0.20676396455406296,0.00800871026127657,-0.8994051159034696,1,1,1.6666666666666667,0.0
KO,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.013326287640091805,0.036352031975905995,0.055581236030032316,0.0861576260630927,0.23976234772632957,0,0,0.5555555555555556,-1.6666666666666667
CPRT,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.18814038737849367,-0.09988779457107087,0.07387961777488548,-0.011330494452586617,2.546580410740157,1,0,0.5555555555555556,0.0
BP,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.12628154523663956,-0.09310230339471541,-0.032094813530831906,-0.05615761760941738,-3.9346402531775766,1,0,0.0,-0.5555555555555556
XOM,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.0712192019430056,0.10164040719910294,0.08205820917070779,0.10102715814765259,0.8679107509505414,0,1,0.0,-0.5555555555555556
JHX,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.0516420070511169,-0.11265652118479899,-0.23791304741564376,0.3046776640053249,-0.21706252604505635,1,0,1.6666666666666667,0.0
ABT,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.034634477094034784,0.0421124563191969,0.13107595336245248,0.1263296161181674,0.26423212042763633,0,0,0.5555555555555556,-1.6666666666666667
ITUB,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.2988572535383563,-0.039587197350264704,0.03001931036902501,0.14714564719338427,9.955500305121193,1,0,0.0,0.0
^VIX,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.3862836492986504,1.038541539621693,0.3119624164870734,0.4725288054472859,1.2382377776415787,1,1,0.5555555555555556,-1.1111111111111112
APA,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.31897656969432797,-0.040377293204755804,-0.0021200608408389263,0.10140608742261714,-150.45632820995183,1,0,0.5555555555555556,0.0
SHEL,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.12103997259171838,-0.39895013603007945,0.08706041385319759,-0.0014352029665121047,1.390298612591224,1,0,0.0,0.0
CNQ,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.38383669355345357,-0.0857798809999199,-0.18465315616539996,0.17499750350528856,-2.0786901319446622,1,0,1.1111111111111112,0.0
TEVA,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.10480877517247189,0.11086348463430312,-0.16100860123035865,0.06009130205854692,-0.6509514049036399,1,1,1.1111111111111112,0.0
BCS,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.1558806432370298,0.11916649300612098,0.10239468598911458,0.11939616307199366,1.522350908460242,1,0,0.0,0.0
LYG,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.0529887274174456,-0.021979881011039985,0.035105156093341215,0.14317560562971748,1.509428622865362,1,0,1.6666666666666667,-0.5555555555555556
TSCO,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.4154899560322944,-0.14045011693698012,-0.29716375690422103,0.11604156946900868,-1.398185163496271,1,0,0.5555555555555556,-0.5555555555555556
VZ,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.017421971498557016,0.010276520620421097,0.07571133344044027,0.09984597785238553,0.23011048289437847,0,0,0.0,-1.1111111111111112
BMY,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.0445320656443538,-0.0237739539754342,0.12313338198052833,0.1159297722759841,0.36165713089400786,0,0,1.1111111111111112,-2.2222222222222223
NEM,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.09716071809976831,-0.16306312451368082,-0.07376924825225192,-0.011536537887113188,-1.3170897142333604,1,0,1.1111111111111112,-0.5555555555555556
USB,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.0689202460522416,0.0956176694624591,0.09162542139483142,0.0959186533471094,0.7521956789180932,0,0,0.0,-1.6666666666666667
CLF,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.5361952180715618,-0.3624233969241658,-0.17962341174958088,0.49639305869641037,-2.985107636297933,1,0,0.0,0.0
BBD,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.2203211200076032,-0.21415915428472346,-0.12065342355999883,0.16206344336294984,-1.8260660452626225,1,0,1.1111111111111112,-0.5555555555555556
DIS,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.015449716508188098,0.014456846935724198,0.06552836124171899,0.15173854124801514,0.2357714463695752,0,0,1.6666666666666667,-1.1111111111111112
