Ticker,Train Start,Train End,Test Start,Test End,Return_Predicted_Train,Return_Predicted_Test,Market_Return_Train,Market_Return_Test,Ratio_Train,Ratio_Test,Model_train_>_Market_train,Model_test_>_Market_test,C
SBUX,2006-03-20,2006-09-15,2006-09-18,2007-03-20,-0.13181928422020803,0.2678651402648009,-0.06455102956794426,-0.053662167679322595,2.042094217590433,-4.991694369588729,0,1,0.01
IPG,2006-03-20,2006-09-15,2006-09-18,2007-03-20,-0.07732092013532602,0.15452011950312244,-0.02461797205088763,0.2644873198850511,3.1408322332764254,0.5842250568771254,0,0,0.01
SLB,2006-03-20,2006-09-15,2006-09-18,2007-03-20,-0.036658383238785335,-0.08551630794167461,-0.03211614583778269,0.1390560494840818,1.1414315847220677,-0.6149772574364983,0,0,0.01
KO,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.04276844569235791,0.0346608995118051,0.055581236030032316,0.0861576260630927,0.7694763331504314,0.40229636186149254,0,0,0.01
CPRT,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.20435343831182937,-0.2991096119357962,0.07387961777488548,-0.011330494452586617,2.7660326957091668,26.398637163404025,1,0,1.12
ITUB,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.10658763150202608,-0.12026960647150213,0.03001931036902501,0.14714564719338427,3.5506355806230308,-0.8173507593699958,1,0,0.01
^VIX,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.252064031577388,0.3098663429683587,0.3119624164870734,0.4725288054472859,0.807994868150512,0.6557618062565427,0,0,0.01
BCS,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.1345999034209917,0.0011912428407512207,0.10239468598911458,0.11939616307199366,1.3145203984052534,0.009977228832997955,1,0,0.01
NEM,2006-03-20,2006-09-15,2006-09-18,2007-03-20,-0.15755482347484143,-0.5837238667585921,-0.07376924825225192,-0.011536537887113188,2.1357791655418126,50.597837277562874,0,0,0.01
WIT,2006-03-20,2006-09-15,2006-09-18,2007-03-20,-0.3821017512470421,0.06958718072724275,-0.07562833304323328,0.2614624511942455,5.052362466175367,0.2661459816099754,0,0,2.23
BB,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.18447656067299292,-0.4694774626365793,0.015929944866614934,0.4988856454239036,11.580489588486168,-0.9410522570511402,1,0,3.34
CCJ,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.3616340992337209,-0.07075127693902193,0.15842510070354,0.017647364741445053,2.2826818327888887,-4.009169526193431,1,0,1.12
HPQ,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.0880241911315103,-0.0008585414693920027,0.08533520615146763,0.09838036673677172,1.0315108511634672,-0.008726756139150525,1,0,0.01
IRM,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.3531231397832354,0.021001938058407194,0.02058175144608907,-0.0168731171708909,17.157098641881404,-1.2446981696209185,1,1,3.34
TGT,2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.1421888923582218,0.09199598048031109,0.018335962581403433,0.14652164547479452,7.754645643879726,0.6278661434780075,1,0,1.12
CDE,2006-09-18,2007-03-20,2007-03-21,2007-09-18,-0.6957507414286543,-0.1791953585706449,-0.12033889697668945,-0.11214861815602992,5.781594803577321,1.5978383106007985,0,0,0.01
PTEN,2006-09-18,2007-03-20,2007-03-21,2007-09-18,-0.16934062287275814,-0.16533958415448538,-0.03566661909198845,0.028443687171853783,4.7478742640565,-5.812874510801673,0,0,0.01
NVDA,2006-09-18,2007-03-20,2007-03-21,2007-09-18,-0.281950478375869,-0.5957887053246578,-0.03143454086467193,0.6026559441558869,8.969447958209,-0.9886050425656255,0,0,0.01
MCHP,2006-09-18,2007-03-20,2007-03-21,2007-09-18,0.23669276550155355,0.11458102891280592,0.08765532868371569,0.028518974039041106,2.7002667043278743,4.01771216439799,1,1,0.01
MDLZ,2006-09-18,2007-03-20,2007-03-21,2007-09-18,-0.12059939884028821,-0.1534935938327716,-0.05614309891427198,0.12035691891716715,2.1480716450019646,-1.2753200664633997,0,0,1.12
GAP,2006-09-18,2007-03-20,2007-03-21,2007-09-18,-0.0794299250298835,-0.1291516615981907,-0.01536626291682902,0.07343112656376939,5.169111413738237,-1.758813566424481,0,0,10.0
TXN,2006-09-18,2007-03-20,2007-03-21,2007-09-18,-0.0725753306023139,0.09170192814146867,-0.01617036532737277,0.11145683924507299,4.4881688900040055,0.8227573001584324,0,0,0.01
EQNR,2006-09-18,2007-03-20,2007-03-21,2007-09-18,0.10208914773879499,0.10227913087289348,0.041197197820801314,0.3150196709546749,2.4780604783572944,0.3246753784071135,1,0,1.12
AMAT,2006-09-18,2007-03-20,2007-03-21,2007-09-18,0.147042988018044,-0.006306384671302921,0.06043047972986518,0.13365470195624896,2.4332586581366207,-0.04718415872392785,1,0,0.01
F,2006-09-18,2007-03-20,2007-03-21,2007-09-18,0.03901926181225192,0.014604581033894264,0.02943310289183059,0.07635398498172793,1.3256931134869252,0.19127464057559337,1,0,0.01
TU,2006-09-18,2007-03-20,2007-03-21,2007-09-18,-0.20082553173775444,-0.004806278514140394,-0.05989747289107556,0.12042900847895428,3.352821447124466,-0.03990964116407486,0,0,1.12
MRVL,2006-09-18,2007-03-20,2007-03-21,2007-09-18,-0.11598601122986041,0.14484785855158358,-0.1091226117975696,-0.07761234478416423,1.0628962166431914,-1.8662992202387094,0,1,0.01
QCOM,2006-09-18,2007-03-20,2007-03-21,2007-09-18,0.24694495039566572,-0.1597490075747523,0.18899771938101664,-0.06991584686726668,1.3066028056022638,2.284875528691391,1,0,1.12
C,2006-09-18,2007-03-20,2007-03-21,2007-09-18,0.11626942928514379,-0.2691624752880019,0.04707451481144731,-0.037277874151841785,2.4699018088842855,7.220435215582255,1,0,1.12
MS,2006-09-18,2007-03-20,2007-03-21,2007-09-18,0.06865299361895821,-0.24455882421336753,0.09061643803820271,0.04354490821891646,0.7576218521193142,-5.616243878248159,0,0,1.12
WFC,2006-09-18,2007-03-20,2007-03-21,2007-09-18,-0.010416002357242993,-0.28183846571829896,-0.014043571017327408,0.07829292484922369,0.7416918634435212,-3.599794825152627,1,0,2.23
PFE,2006-09-18,2007-03-20,2007-03-21,2007-09-18,-0.04963754902098338,0.06184737954526501,-0.06675766966600827,-0.023049744339101813,0.7435482584895841,-2.6832132554436408,1,1,2.23
B,2006-09-18,2007-03-20,2007-03-21,2007-09-18,-0.46053492640536225,0.3179734838105481,-0.021391995845667228,0.31090855447116533,21.528375834022043,1.0227234961463176,0,1,1.12
HAL,2006-09-18,2007-03-20,2007-03-21,2007-09-18,0.08061952230007985,0.13722186366588798,0.05015947169301078,0.2205390922120358,1.6072641831934082,0.6222110660270469,1,0,1.12
CSX,2006-09-18,2007-03-20,2007-03-21,2007-09-18,0.21367354150938692,-0.08334180855355286,0.24451890821698818,0.06650248414829119,0.8738528364431072,-1.2532134644431079,0,0,10.0
HD,2006-09-18,2007-03-20,2007-03-21,2007-09-18,0.1470983414837998,0.05190867000950361,0.05489355671509438,-0.034085832606252205,2.6797014128135617,-1.5228810928321652,1,1,3.34
UNH,2006-09-18,2007-03-20,2007-03-21,2007-09-18,0.2316356131400903,0.17063639269206982,0.05344215007049058,-0.08285345500308841,4.334324364468144,-2.0594964046545705,1,1,10.0
EXAS,2006-09-18,2007-03-20,2007-03-21,2007-09-18,0.053636417924468625,-0.715190052785448,0.059202847098383186,0.12746722460214568,0.9059770020069426,-5.610776064339045,0,0,0.01
LEN,2006-09-18,2007-03-20,2007-03-21,2007-09-18,0.13015256618073226,0.663380972681864,0.00800871026127657,-0.5370991309784068,16.251376555603628,-1.2351183132123411,1,1,0.01
CPRT,2006-09-18,2007-03-20,2007-03-21,2007-09-18,-0.1829633743982024,-0.03800103757167442,-0.011330494452586617,0.06419382457838939,16.147872024811242,-0.5919734152195587,0,0,2.23
BP,2006-09-18,2007-03-20,2007-03-21,2007-09-18,-0.0849593338853267,0.0694442146030475,-0.05615761760941738,0.15650766422718,1.5128728301159164,0.4437112709205422,0,0,1.12
ABT,2006-09-18,2007-03-20,2007-03-21,2007-09-18,0.11960658441035771,-0.15342470349493442,0.1263296161181674,0.003612814462837493,0.9467818242911382,-42.46680948415911,0,0,1.12
SHEL,2006-09-18,2007-03-20,2007-03-21,2007-09-18,-0.23494969670589222,-0.020793318830253604,-0.0014352029665121047,0.2679126965884473,163.70485721394348,-0.07761229346362465,0,0,1.12
TEVA,2006-09-18,2007-03-20,2007-03-21,2007-09-18,0.2335917111341735,0.055049638237953086,0.06009130205854692,0.176746856065345,3.887279907940508,0.31146035331797195,1,0,7.78
NEM,2006-09-18,2007-03-20,2007-03-21,2007-09-18,-0.38474843176380347,-0.08402277982311881,-0.011536537887113188,0.060279593665169516,33.35042415052302,-1.3938843100010556,0,0,4.45
LUV,2006-09-18,2007-03-20,2007-03-21,2007-09-18,-0.23605053247283966,-0.054486755303378105,-0.07398331396055235,0.00039614779604518063,3.1905914974111727,-137.54148286909538,0,0,5.5600000000000005
LNW,2006-09-18,2007-03-20,2007-03-21,2007-09-18,0.07944228507407035,0.09945576848790934,0.04519744867268381,0.1363099888669645,1.7576718909375795,0.7296293493573384,1,0,10.0
TJX,2006-09-18,2007-03-20,2007-03-21,2007-09-18,-0.0989874538578644,-0.1528696267333391,-0.02805913459989117,0.18043075117918317,3.5278156389844013,-0.8472481865440248,0,0,1.12
CRM,2006-09-18,2007-03-20,2007-03-21,2007-09-18,0.42154073867479935,-0.33901928667474135,0.25189976146495036,0.09571474054901892,1.6734463590726862,-3.5419757158628826,1,0,1.12
NFLX,2006-09-18,2007-03-20,2007-03-21,2007-09-18,0.1574965225387602,0.1531718831368498,0.046439665346034095,-0.13329480143890268,3.3914224266090724,-1.149121207154189,1,1,0.01
CDE,2007-03-21,2007-09-18,2007-09-19,2008-03-19,-0.4460731247507835,-0.41910402243292966,-0.11214861815602992,0.23640214505712262,3.9775177981254455,-1.7728435684526473,0,0,4.45
ASX,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.20145973308101325,-0.15358362710256918,0.0050302878822069096,-0.09410382211622434,40.04934464956069,1.6320657721307368,1,0,4.45
AES,2007-03-21,2007-09-18,2007-09-19,2008-03-19,-0.14423103591495556,0.0020907138558720166,-0.09572619354315076,-0.1608718027189049,1.5067039707364958,-0.012996148613596197,0,1,1.12
EQT,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.120184981851942,0.0746843737939742,0.1084048346953098,0.1510289204017449,1.108668097596775,0.4945037916930733,1,0,1.12
INFY,2007-03-21,2007-09-18,2007-09-19,2008-03-19,-0.25624343865469923,0.3026632624485887,-0.061156968547257794,-0.33836828175297035,4.1899303504014,-0.89447882313494,0,1,10.0
KEY,2007-03-21,2007-09-18,2007-09-19,2008-03-19,-0.2502875798781391,0.2314737122235959,-0.06637242383643219,-0.37581509786291145,3.7709573556473748,-0.6159244626942372,0,1,1.12
CNC,2007-03-21,2007-09-18,2007-09-19,2008-03-19,-0.19248428397327919,-0.2978769373773193,-0.03182733700362334,-0.3232823011343632,6.047765917436513,0.9214143067285182,0,1,0.01
GSK,2007-03-21,2007-09-18,2007-09-19,2008-03-19,-0.03670905792506918,-0.18790940716168864,-0.02402271777873188,-0.21092124818093655,1.5280976225582994,0.8908984219574339,0,1,3.34
KGC,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.10486996147087069,-0.4426027260895459,0.07043362667135038,0.4944687036467783,1.488918950037932,-0.8951076636909205,1,0,1.12
PLUG,2007-03-21,2007-09-18,2007-09-19,2008-03-19,-0.5343004039375225,-1.9133475010246637,-0.04768181387331898,0.15571919534575782,11.205538559356226,-12.287165347703475,0,0,0.01
ABEV,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.45122958220628395,-0.1565426424450575,0.3100842868002492,0.03038881801919928,1.4551836433329435,-5.15132383056675,1,0,1.12
IAG,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.33577094090493587,-0.023000513325343065,0.08910813484268185,-0.0859621730074573,3.7681289311882797,0.2675655177231007,1,1,0.01
HBAN,2007-03-21,2007-09-18,2007-09-19,2008-03-19,-0.2838914613586781,-0.3762754176588641,-0.1831890585584044,-0.4198038384733067,1.5497184362032612,0.8963124754343799,0,1,8.89
MRVL,2007-03-21,2007-09-18,2007-09-19,2008-03-19,-0.2053976245939403,-0.7541299447176018,-0.07761234478416423,-0.3048295945469158,2.6464556014270677,2.473939401581085,0,0,0.01
QCOM,2007-03-21,2007-09-18,2007-09-19,2008-03-19,-0.20012255798006687,-0.19120082876918693,-0.06991584686726668,-0.018848958034610293,2.862334748801571,10.143840758630033,0,0,1.12
TSM,2007-03-21,2007-09-18,2007-09-19,2008-03-19,-0.3173347885272218,-0.41417664802106496,-0.05420963668569891,0.00563190714303248,5.853844591637674,-73.5411002884634,0,0,0.01
VTRS,2007-03-21,2007-09-18,2007-09-19,2008-03-19,-0.1757796730932208,0.32263521452707394,-0.19244770068860206,-0.31908932935597695,0.9133893128588132,-1.0111125156652958,1,1,1.12
C,2007-03-21,2007-09-18,2007-09-19,2008-03-19,-0.2725502270684716,0.18840848635725757,-0.037277874151841785,-0.7754005845685233,7.311313567890398,-0.24298213092281673,0,1,7.78
WMT,2007-03-21,2007-09-18,2007-09-19,2008-03-19,-0.05689025545823722,-0.040597583738061,-0.052351289837388626,0.1484947956967907,1.0867020781139747,-0.2733939835908903,0,0,1.12
PFE,2007-03-21,2007-09-18,2007-09-19,2008-03-19,-0.02501451598784188,-0.030939003025629283,-0.023049744339101813,-0.1515298492510831,1.0852404963731856,0.20417761370806708,0,1,1.12
CCL,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.0718599562439126,0.0837244218504855,0.009084227458765678,-0.18528414615673128,7.910409175694131,-0.4518704033083504,1,1,7.78
B,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.39849751792279714,-0.47207749323562287,0.31090855447116533,0.2207652101278149,1.2817193743691446,-2.1383690526342782,1,0,0.01
RF,2007-03-21,2007-09-18,2007-09-19,2008-03-19,-0.18897388753913502,0.2586986586856978,-0.08337908297381827,-0.3589271286318809,2.2664423833789873,-0.7207553791539163,0,1,2.23
IPG,2007-03-21,2007-09-18,2007-09-19,2008-03-19,-0.18965383913840317,0.22581577821914575,-0.18394831480829282,-0.1812035725373094,1.031016997008407,-1.2461993715529576,0,1,2.23
VLY,2007-03-21,2007-09-18,2007-09-19,2008-03-19,-0.20937463126909056,0.10993803861180194,-0.015941291395682802,-0.10850854173264572,13.134107273504398,-1.0131740493082873,0,1,4.45
NGD,2007-03-21,2007-09-18,2007-09-19,2008-03-19,-0.2244400188810783,-0.1439157802333143,-0.14684649163566943,0.2042464964760886,1.528398917680109,-0.7046181095701816,0,0,7.78
HL,2007-03-21,2007-09-18,2007-09-19,2008-03-19,-0.1942448157034901,-0.3608090378220268,-0.01342213969800738,0.35630436264478577,14.471970943077519,-1.0126427730039667,0,0,1.12
CMCSA,2007-03-21,2007-09-18,2007-09-19,2008-03-19,-0.17346525759607476,0.09107923324622978,-0.058486782038965617,-0.1928301693070723,2.965888215229675,-0.47232875215283715,0,1,0.01
AMD,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.17192626380874848,0.17030457781562214,0.008394632097300327,-0.6753103240439136,20.480500135799772,-0.25218713790098624,1,1,0.01
APA,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.27640518083330706,-0.24772721534738049,0.23971530821339948,0.26385202346925424,1.153056026723356,-0.9388869264299854,1,0,1.12
BCS,2007-03-21,2007-09-18,2007-09-19,2008-03-19,-0.1951559812413691,-0.2755244340933283,-0.09249483036850964,-0.32150901540997945,2.1099123103836837,0.8569726536034676,0,1,0.01
LYG,2007-03-21,2007-09-18,2007-09-19,2008-03-19,-0.1258759005398142,-0.09942003482844038,-0.016143336687148117,-0.1566413940585974,7.797390525840012,0.6346983530499525,0,1,4.45
USB,2007-03-21,2007-09-18,2007-09-19,2008-03-19,-0.10387982394875059,-0.21349228187476574,-0.03460278513244333,0.017053986775034797,3.0020653988153567,-12.518614250791813,0,0,4.45
WIT,2007-03-21,2007-09-18,2007-09-19,2008-03-19,-0.586560180202449,-0.3040892207795917,-0.11826829695294942,-0.27179577862800847,4.959572390188385,1.1188150982866494,0,0,1.12
LUMN,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.1437242289974882,0.003928755133054608,0.03811452821537,-0.2913345665030083,3.77085158145891,-0.013485372436964288,1,1,4.45
ORCL,2007-09-19,2008-03-19,2008-03-20,2008-09-17,-0.42663598103860034,-0.2655676989884077,-0.02984563247445005,-0.07765364400077712,14.29475422924378,3.419900024083223,0,0,0.01
KMB,2007-09-19,2008-03-19,2008-03-20,2008-09-17,-0.41000096510265605,-0.25138965166098126,-0.0596119465182403,0.020645058136884407,6.877832197229163,-12.176747093380627,0,0,0.01
JNJ,2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.136007740225957,-0.019972381677008,0.023057019320355185,0.07883126859145709,5.898756397618435,-0.2533560861555436,1,0,1.12
KEY,2007-09-19,2008-03-19,2008-03-20,2008-09-17,-0.5571295605718732,-0.6852093630415172,-0.37581509786291145,-0.47538597043458747,1.4824565690415692,1.4413748104831823,0,0,0.01
CNC,2007-09-19,2008-03-19,2008-03-20,2008-09-17,-0.576029331967461,-0.09199259365275335,-0.3232823011343632,0.3868717890033264,1.781815243043728,-0.23778573746550016,0,0,1.12
MDLZ,2007-09-19,2008-03-19,2008-03-20,2008-09-17,-0.16738465559266008,0.11121278632859469,-0.10198610303375671,0.06503630472607909,1.6412496468980375,1.7100108438971497,0,1,1.12
MSFT,2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.1525740518552415,0.18057879882568742,0.030037776847212094,-0.13815825028197198,5.079405597535172,-1.3070431802453915,1,1,7.78
TXN,2007-09-19,2008-03-19,2008-03-20,2008-09-17,-0.34801099650836215,-0.31814554917620025,-0.1983060180188964,-0.20653241056019983,1.7549189882638885,1.5404146415241087,0,0,0.01
FCX,2007-09-19,2008-03-19,2008-03-20,2008-09-17,-0.2755467377508261,-0.2306852428245451,-0.0999351856853771,-0.19387756593782085,2.7572544730974085,1.1898501082818884,0,0,1.12
EQNR,2007-09-19,2008-03-19,2008-03-20,2008-09-17,-0.4213523733265077,0.2590321954605935,-0.13474254965321839,-0.12763497581474237,3.127092179945576,-2.0294765898382705,0,1,1.12
IAG,2007-09-19,2008-03-19,2008-03-20,2008-09-17,-0.21258571756521652,0.281421509510167,-0.0859621730074573,-0.2324483243475689,2.4730147008588825,-1.2106841823878705,0,1,0.01
QCOM,2007-09-19,2008-03-19,2008-03-20,2008-09-17,-0.12736574498137238,-0.19831269292764922,-0.018848958034610293,0.21189682916044247,6.757176961586126,-0.9358926875564159,0,0,10.0
APH,2007-09-19,2008-03-19,2008-03-20,2008-09-17,-0.3416779819639288,-0.16902359690350277,-0.06640125081172167,0.20411569410686703,5.145655808995892,-0.8280774177756689,0,0,1.12
CCL,2007-09-19,2008-03-19,2008-03-20,2008-09-17,-0.2549437555393927,-0.25978379715354166,-0.18528414615673128,0.03579357536311177,1.3759609811609925,-7.257833131173319,0,0,0.01
HAL,2007-09-19,2008-03-19,2008-03-20,2008-09-17,-0.0827532998267976,0.38476525133112616,-0.030330758219796503,-0.0035002530673972493,2.728362384715644,-109.92498082923858,0,1,1.12
WDC,2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.5006486329539165,0.02871314609341237,0.2995569796616191,-0.2721507358284111,1.6712968381489606,-0.10550456902499718,1,1,0.01
VLY,2007-09-19,2008-03-19,2008-03-20,2008-09-17,-0.13702280023021873,0.009946241562388162,-0.10850854173264572,0.09372040880984578,1.2627835379801648,0.10612674110895749,0,0,3.34
SLB,2007-09-19,2008-03-19,2008-03-20,2008-09-17,-0.49117465072428074,-0.024748845466756077,-0.24122860776722582,0.06390272989490273,2.0361376507973756,-0.38728933032218077,0,0,0.01
BKR,2007-09-19,2008-03-19,2008-03-20,2008-09-17,-0.3751447987909811,-0.4322203169200617,-0.2548010375835815,0.027320953750309646,1.4723048318354026,-15.82010353189676,0,0,0.01
BP,2007-09-19,2008-03-19,2008-03-20,2008-09-17,-0.21592070692110885,-0.19817251941365438,-0.12148749327215722,-0.10951153006666207,1.7773081088882263,1.8096041512069314,0,0,8.89
XOM,2007-09-19,2008-03-19,2008-03-20,2008-09-17,-0.3915141835568468,-0.3151936072816226,-0.060646244156633014,-0.0925765366399596,6.455703712593817,3.404681344987504,0,0,2.23
SHEL,2007-09-19,2008-03-19,2008-03-20,2008-09-17,-0.2479190136999621,0.05001450124529969,-0.18206864324475747,-0.08204261920422323,1.3616788112529683,-0.6096160962487305,0,1,4.45
LYG,2007-09-19,2008-03-19,2008-03-20,2008-09-17,-0.32441753923932115,-0.1859934693936161,-0.1566413940585974,-0.5115672989015353,2.0710843464401307,0.3635757598130124,0,1,1.12
VZ,2007-09-19,2008-03-19,2008-03-20,2008-09-17,-0.2588560387104323,-0.1053866042727323,-0.1833944579369702,-0.09864989013016767,1.411471434973226,1.0682891195689685,0,0,3.34
DIS,2007-09-19,2008-03-19,2008-03-20,2008-09-17,-0.3377994910753016,-0.21172717031183227,-0.07506938779983412,0.02501413303356162,4.499830103530537,-8.464301762038149,0,0,3.34
LUV,2007-09-19,2008-03-19,2008-03-20,2008-09-17,-0.8084010180226308,0.11456324915587193,-0.21210605109838096,0.2871395998588145,3.8113057776351265,0.3989810155485425,0,0,0.01
WIT,2007-09-19,2008-03-19,2008-03-20,2008-09-17,-0.6729942055562523,-0.5071839810954663,-0.27179577862800847,-0.04972527416428029,2.476102494871127,10.199722165831664,0,0,0.01
BSX,2007-09-19,2008-03-19,2008-03-20,2008-09-17,-0.2027003030242868,0.4961723549408194,-0.05955218623060175,0.007066318681086852,3.403742429192739,70.21652678484979,0,1,1.12
CVX,2007-09-19,2008-03-19,2008-03-20,2008-09-17,-0.2338368442808485,-0.17036558276017671,-0.1064660664810001,-0.005752039659460733,2.1963509314263896,29.618290701449872,0,0,1.12
FAST,2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.08873283088348584,-0.027774419008941318,0.007477116703112319,0.21699146916898002,11.867252365681434,-0.12799774624924198,1,0,1.12
KR,2007-09-19,2008-03-19,2008-03-20,2008-09-17,-0.26749820233085597,-0.4024438731835793,-0.12442717856005267,0.09056255312184847,2.149837402298345,-4.443822079994878,0,0,2.23
AZN,2007-09-19,2008-03-19,2008-03-20,2008-09-17,-0.3312728219328597,0.012238434303414397,-0.2299624443180818,0.17899093033554064,1.4405518384325675,0.06837460579970135,0,0,1.12
TGT,2007-09-19,2008-03-19,2008-03-20,2008-09-17,-0.4327372171074608,-0.6112286208406537,-0.23157954907217884,0.06687122547016272,1.8686331277576893,-9.140383125076388,0,0,0.01
T,2007-09-19,2008-03-19,2008-03-20,2008-09-17,-0.33260032074717916,0.0007199981569842306,-0.0956868304841785,-0.19939864436659002,3.4759257785445565,-0.003610847803260537,0,1,0.01
LRCX,2007-09-19,2008-03-19,2008-03-20,2008-09-17,-0.3752911190950099,-0.08487287708600436,-0.31675541328048984,-0.1504278781463223,1.1847978072680518,0.5642097603972576,0,1,1.12
ORCL,2008-03-20,2008-09-17,2008-09-18,2009-03-19,-0.3363293082950056,-0.4137867571327388,-0.07765364400077712,0.023958782612542348,4.331146498310367,-17.270775557524477,0,0,0.01
PTEN,2008-03-20,2008-09-17,2008-09-18,2009-03-19,-0.0980020134224569,-0.20568511924598998,-0.012913403402064712,-0.3546444203246411,7.589169978751492,0.579975624761574,0,1,0.01
FHN,2008-03-20,2008-09-17,2008-09-18,2009-03-19,-0.7374985784174523,0.993985250513632,-0.1507128204511056,0.2470863944452267,4.893403070886808,4.0228246996172645,0,1,1.12
ERIC,2008-03-20,2008-09-17,2008-09-18,2009-03-19,0.6683783928639941,-0.10816579748504988,0.16088336886746468,0.12210440280594595,4.154428127462961,-0.8858468245158371,1,0,4.45
MCHP,2008-03-20,2008-09-17,2008-09-18,2009-03-19,-0.19346796752074938,-0.41183922195848344,-0.10965702657203977,-0.25186118047054584,1.7643006888724049,1.6351834021783536,0,0,0.01
GAP,2008-03-20,2008-09-17,2008-09-18,2009-03-19,-0.26798689331564796,-0.27524093631354324,-0.10271939741862834,-0.249275778786572,2.608921976279507,1.1041623765187487,0,0,0.01
PLUG,2008-03-20,2008-09-17,2008-09-18,2009-03-19,-1.2344502017650278,-1.8635108988148354,-0.24679178000403548,-0.18870724615696333,5.001990754087687,9.875142246868466,0,0,0.01
INTC,2008-03-20,2008-09-17,2008-09-18,2009-03-19,-0.23689069567063675,-1.2048016810774873,-0.11854086164421054,-0.10622318236315523,1.9983885082735633,11.342172718555146,0,0,0.01
FCX,2008-03-20,2008-09-17,2008-09-18,2009-03-19,-0.3150441697035199,-0.17084387645392635,-0.19387756593782085,-0.08821173184801057,1.6249645397578325,1.9367477871117138,0,0,0.01
NKE,2008-03-20,2008-09-17,2008-09-18,2009-03-19,-0.22204987054256936,-0.19261421200864778,-0.09283125244052153,-0.2092444296432025,2.3919732278182964,0.9205225311712618,0,1,1.12
AAPL,2008-03-20,2008-09-17,2008-09-18,2009-03-19,-0.4253177384141421,-0.3929452458002137,-0.002269357768072258,-0.1509211810103137,187.41766697079015,2.603645447045372,0,0,1.12
F,2008-03-20,2008-09-17,2008-09-18,2009-03-19,-0.37337077942912666,1.9539866390468332,-0.008437908169130058,-0.3366524081921359,44.249211053883855,-5.8041665275468475,0,1,0.01
TSM,2008-03-20,2008-09-17,2008-09-18,2009-03-19,-0.2177654018442414,-0.37744943083710353,-0.06300715926299452,0.07163364180255355,3.456200920522055,-5.269164338698308,0,0,8.89
CTRA,2008-03-20,2008-09-17,2008-09-18,2009-03-19,-0.3097888560501977,0.18160342570694216,-0.1409271458388603,-0.07608227266149879,2.1982198972823745,-2.3869348187707597,0,1,0.01
VTRS,2008-03-20,2008-09-17,2008-09-18,2009-03-19,0.44388642435593006,0.3899442351584425,0.024796292948676912,0.2735508645817829,17.90132199497244,1.4254907794007785,1,1,0.01
DVN,2008-03-20,2008-09-17,2008-09-18,2009-03-19,0.1796891216069377,-1.1393341372429362,0.03131407130429509,-0.4857144493338111,5.738286786818782,2.345687139440894,1,0,2.23
RIG,2008-03-20,2008-09-17,2008-09-18,2009-03-19,-0.40957501352604836,0.31685433028805315,-0.09096191930719283,-0.38723939858041306,4.502708569097455,-0.8182388761309267,0,1,0.01
CSCO,2008-03-20,2008-09-17,2008-09-18,2009-03-19,-0.293515377300714,-0.19629309589949095,-0.10209824263285122,-0.2323504584088624,2.8748328054597896,0.8448147563112528,0,1,1.12
CSX,2008-03-20,2008-09-17,2008-09-18,2009-03-19,0.04805160133146755,-0.22556052785783104,0.02470103234449475,-0.6773483714415371,1.945327655189159,0.33300519698274567,1,1,1.12
SBUX,2008-03-20,2008-09-17,2008-09-18,2009-03-19,-0.4173623664937379,0.06312892043058527,-0.06893625026004695,-0.19688697801054106,6.054323594905867,-0.3206353262591365,0,1,4.45
SLB,2008-03-20,2008-09-17,2008-09-18,2009-03-19,0.35556239642456666,-0.2332353420843725,0.06390272989490273,-0.40322548646176004,5.564119044825477,0.5784241073920594,1,1,1.12
LEN,2008-03-20,2008-09-17,2008-09-18,2009-03-19,-0.22151952312642484,-0.1426701818599769,-0.12086962642005405,-0.00033041076080993215,1.8327145511030676,431.79641459089015,0,0,0.01
BP,2008-03-20,2008-09-17,2008-09-18,2009-03-19,-0.17406658594942148,-0.5115753834191128,-0.10951153006666207,-0.07897981631777987,1.589481818430108,6.477292646019327,0,0,1.12
XOM,2008-03-20,2008-09-17,2008-09-18,2009-03-19,-0.37410256125356345,-0.9350407467305849,-0.0925765366399596,-0.0016658283647527777,4.041008389722871,561.3067747644893,0,0,1.12
